26/12/2017,08:40,3517.21
26/12/2017,08:45,3521.4
26/12/2017,08:50,3548.75
26/12/2017,08:55,3555.5
26/12/2017,09:00,3542.83
26/12/2017,09:05,3574.76
26/12/2017,09:10,3546.28
26/12/2017,09:15,3628
26/12/2017,09:20,3627.1
26/12/2017,09:25,3637.03
26/12/2017,09:30,3683.27
26/12/2017,09:35,3684.11
26/12/2017,09:40,3708.65
26/12/2017,09:45,3711.65
26/12/2017,09:50,3760.32
26/12/2017,09:55,3757.85
26/12/2017,10:00,3791.42
26/12/2017,10:05,3748.1
26/12/2017,10:10,3719.54
26/12/2017,10:15,3790.28
26/12/2017,10:20,3789.85
26/12/2017,10:25,3752.44
26/12/2017,10:30,3759.97
26/12/2017,10:35,3700.13
26/12/2017,10:40,3721.47
26/12/2017,10:45,3738.71
26/12/2017,10:50,3712.58
26/12/2017,10:55,3706.57
26/12/2017,11:00,3648.76
26/12/2017,11:05,3658.64
26/12/2017,11:10,3619.06
26/12/2017,11:15,3602.64
26/12/2017,11:20,3619.21
26/12/2017,11:25,3595.89
26/12/2017,11:30,3573.86
26/12/2017,11:35,3557.61
26/12/2017,11:40,3543.9
26/12/2017,11:45,3527.83
26/12/2017,11:50,3474.24
26/12/2017,11:55,3482.8
26/12/2017,12:00,3470.25
26/12/2017,12:05,3450.74
26/12/2017,12:10,3383.95
26/12/2017,12:15,3384.04
26/12/2017,12:20,3412.62
26/12/2017,12:25,3357.75
26/12/2017,12:30,3351.46
26/12/2017,12:35,3331.49
26/12/2017,12:40,3325.68
26/12/2017,12:45,3277.43
26/12/2017,12:50,3276.99
26/12/2017,12:55,3257.92
26/12/2017,13:00,3161.64
26/12/2017,13:05,3024
26/12/2017,13:10,2982.9
26/12/2017,13:15,2973.87
26/12/2017,13:20,2936.87
26/12/2017,13:25,2902.19
26/12/2017,13:30,2877.02
26/12/2017,13:35,2901.52
26/12/2017,13:40,2922.24
26/12/2017,13:45,2917.23
26/12/2017,13:50,2892.84
26/12/2017,13:55,2938.29
26/12/2017,14:00,2936.86
26/12/2017,14:05,2926.73
26/12/2017,14:10,2935.67
26/12/2017,14:15,2910.75
26/12/2017,14:20,2920.05
26/12/2017,14:25,2905.7
26/12/2017,14:30,2897.17
26/12/2017,14:35,2911.34
26/12/2017,14:40,2893.55
26/12/2017,14:45,2909.59
26/12/2017,14:50,2880.2
26/12/2017,14:55,2897.51
26/12/2017,15:00,2875.46
26/12/2017,15:05,2853.3
26/12/2017,15:10,2873.93
26/12/2017,15:15,2838.55
26/12/2017,15:20,2865.85
26/12/2017,15:25,2855.08
26/12/2017,15:30,2877.1
26/12/2017,15:35,2870.02
26/12/2017,15:40,2840.11
26/12/2017,15:45,2855.07
26/12/2017,15:50,2851.02
26/12/2017,15:55,2869.33
26/12/2017,16:00,2866.31
26/12/2017,16:05,2887.81
26/12/2017,16:10,2862.56
26/12/2017,16:15,2850.75
26/12/2017,16:20,2877.05
26/12/2017,16:25,2895.08
26/12/2017,16:30,2860.5
26/12/2017,16:35,2865.09
26/12/2017,16:40,2886.41
26/12/2017,16:45,2886.7
26/12/2017,16:50,2872.79
26/12/2017,16:55,2920.29
26/12/2017,17:00,2937.92
26/12/2017,17:05,2958.59
26/12/2017,17:10,2974.87
26/12/2017,17:15,2993.51
26/12/2017,17:20,2999.68
26/12/2017,17:25,3087.97
26/12/2017,17:30,3066.7
26/12/2017,17:35,3108.21
26/12/2017,17:40,3142.34
26/12/2017,17:45,3155.08
26/12/2017,17:50,3186.18
26/12/2017,17:55,3217.36
26/12/2017,18:00,3221.88
26/12/2017,18:05,3345.91
26/12/2017,18:10,3359.68
26/12/2017,18:15,3345.84
26/12/2017,18:20,3354.33
26/12/2017,18:25,3352.02
26/12/2017,18:30,3333.58
26/12/2017,18:35,3369.62
26/12/2017,18:40,3330.07
26/12/2017,18:45,3336.07
26/12/2017,18:50,3342.75
26/12/2017,18:55,3335.43
26/12/2017,19:00,3285.32
26/12/2017,19:05,3334.06
26/12/2017,19:10,3330.06
26/12/2017,19:15,3326.76
26/12/2017,19:20,3341.27
26/12/2017,19:25,3309.41
26/12/2017,19:30,3321.46
26/12/2017,19:35,3301.57
26/12/2017,19:40,3247.2
26/12/2017,19:45,3239.37
26/12/2017,19:50,3225.35
26/12/2017,19:55,3167.16
26/12/2017,20:00,3367.76
26/12/2017,20:05,3307.74
